name,published_at,data
dataStream,2015-11-13T08:27:56.960Z,2036;25;907
dataStream,2015-11-13T08:28:56.959Z,2036;26;869
dataStream,2015-11-13T08:29:56.960Z,2034;26;916
dataStream,2015-11-13T08:30:56.959Z,2035;26;874
dataStream,2015-11-13T08:31:56.960Z,1100;26;876
dataStream,2015-11-13T08:32:56.959Z,1100;26;874
dataStream,2015-11-13T08:33:56.959Z,1100;26;938
dataStream,2015-11-13T08:34:56.960Z,1100;25;888
dataStream,2015-11-13T08:35:56.960Z,1100;26;899
dataStream,2015-11-13T08:36:56.959Z,1100;26;924
dataStream,2015-11-13T08:37:56.961Z,1100;26;873
dataStream,2015-11-13T08:38:56.961Z,1050;25;900
dataStream,2015-11-13T08:39:56.961Z,1050;26;937
dataStream,2015-11-13T08:40:56.961Z,1100;25;873
dataStream,2015-11-13T08:41:56.960Z,1100;26;881
dataStream,2015-11-13T08:42:57.007Z,1100;25;924
dataStream,2015-11-13T08:43:56.963Z,1150;25;894
dataStream,2015-11-13T08:44:56.960Z,1150;25;923
dataStream,2015-11-13T08:45:56.961Z,1170;25;893
dataStream,2015-11-13T08:46:56.962Z,1200;25;921
dataStream,2015-11-13T08:47:56.963Z,1200;25;923
dataStream,2015-11-13T08:48:56.961Z,1157;25;866
dataStream,2015-11-13T08:49:56.962Z,1150;25;897
dataStream,2015-11-13T08:50:56.962Z,1150;26;888
dataStream,2015-11-13T08:51:56.964Z,1200;26;895
dataStream,2015-11-13T08:52:56.962Z,1250;25;869
dataStream,2015-11-13T08:53:56.962Z,1300;25;870
dataStream,2015-11-13T08:54:56.961Z,1300;26;900
dataStream,2015-11-13T08:55:56.961Z,1350;26;875
dataStream,2015-11-13T08:56:56.962Z,1400;25;915
dataStream,2015-11-13T08:57:59.347Z,1450;25;889
dataStream,2015-11-13T08:58:56.961Z,1500;25;894
dataStream,2015-11-13T08:59:56.962Z,1550;26;893
dataStream,2015-11-13T09:00:56.963Z,1550;26;855
dataStream,2015-11-13T09:01:56.963Z,1590;26;861
dataStream,2015-11-13T09:02:56.968Z,1614;26;892
dataStream,2015-11-13T09:03:56.963Z,1550;26;863
dataStream,2015-11-13T09:04:56.962Z,1500;26;926
dataStream,2015-11-13T09:05:56.965Z,1550;25;872
dataStream,2015-11-13T09:06:56.972Z,1550;26;869
dataStream,2015-11-13T09:07:56.963Z,1550;25;869
dataStream,2015-11-13T09:08:56.965Z,1600;26;913
dataStream,2015-11-13T09:09:56.964Z,1597;26;867
dataStream,2015-11-13T09:10:56.963Z,1600;25;872
dataStream,2015-11-13T09:11:56.964Z,1600;25;906
dataStream,2015-11-13T09:12:56.964Z,1650;25;870
dataStream,2015-11-13T09:13:56.963Z,1650;26;914
dataStream,2015-11-13T09:14:56.966Z,1631;26;909
dataStream,2015-11-13T09:15:56.964Z,1650;26;914
dataStream,2015-11-13T09:16:56.964Z,1650;25;905
dataStream,2015-11-13T09:17:56.965Z,1700;26;898
dataStream,2015-11-13T09:18:56.964Z,1650;26;865
dataStream,2015-11-13T09:19:56.965Z,1650;25;879
dataStream,2015-11-13T09:20:56.963Z,1650;26;860
dataStream,2015-11-13T09:21:56.964Z,1600;26;900
dataStream,2015-11-13T09:22:56.965Z,1550;26;876
dataStream,2015-11-13T09:23:56.964Z,1600;26;911
dataStream,2015-11-13T09:24:56.963Z,1600;26;895
dataStream,2015-11-13T09:25:56.963Z,1685;26;914
dataStream,2015-11-13T09:26:56.964Z,1650;25;877
dataStream,2015-11-13T09:27:56.966Z,1750;26;904
dataStream,2015-11-13T09:28:56.963Z,1798;26;897
dataStream,2015-11-13T09:29:56.965Z,1750;25;883
dataStream,2015-11-13T09:30:56.965Z,1750;25;911
dataStream,2015-11-13T09:31:56.964Z,1750;25;897
dataStream,2015-11-13T09:32:56.969Z,1850;26;889
dataStream,2015-11-13T09:33:56.965Z,1808;26;871
dataStream,2015-11-13T09:34:56.971Z,1842;26;878
dataStream,2015-11-13T09:35:56.964Z,1800;25;918
dataStream,2015-11-13T09:36:56.965Z,1800;26;880
dataStream,2015-11-13T09:37:56.967Z,1750;26;871
dataStream,2015-11-13T09:38:56.965Z,1800;26;912
dataStream,2015-11-13T09:39:56.967Z,1797;24;882
dataStream,2015-11-13T09:40:56.966Z,1650;25;917
dataStream,2015-11-13T09:41:56.966Z,1700;26;919
dataStream,2015-11-13T09:42:56.967Z,1774;26;853
dataStream,2015-11-13T09:43:56.966Z,1627;25;921
dataStream,2015-11-13T09:44:56.966Z,1500;25;924
dataStream,2015-11-13T09:45:56.966Z,1316;25;896
dataStream,2015-11-13T09:46:56.965Z,1100;25;912
dataStream,2015-11-13T09:47:56.967Z,1100;26;876
dataStream,2015-11-13T09:48:56.969Z,1100;25;918
dataStream,2015-11-13T09:49:56.966Z,1000;25;907
dataStream,2015-11-13T09:50:56.971Z,1000;25;867
dataStream,2015-11-13T09:51:56.967Z,1050;26;905
dataStream,2015-11-13T09:52:56.967Z,1300;25;914
dataStream,2015-11-13T09:53:56.967Z,1350;26;884
dataStream,2015-11-13T09:54:56.966Z,1145;25;876
dataStream,2015-11-13T09:55:56.968Z,1018;25;899
dataStream,2015-11-13T09:56:56.967Z,800;26;907
dataStream,2015-11-13T09:57:56.966Z,769;26;879
dataStream,2015-11-13T09:58:56.966Z,750;25;874
dataStream,2015-11-13T09:59:56.967Z,724;25;915
dataStream,2015-11-13T10:00:56.973Z,800;25;897
dataStream,2015-11-13T10:01:56.967Z,900;26;878
dataStream,2015-11-13T10:02:56.973Z,900;25;915
dataStream,2015-11-13T10:03:56.976Z,930;25;867
dataStream,2015-11-13T10:04:56.978Z,1100;26;871
dataStream,2015-11-13T10:05:56.967Z,1200;26;874
dataStream,2015-11-13T10:06:56.967Z,1150;25;887
dataStream,2015-11-13T10:07:56.980Z,1051;25;888
dataStream,2015-11-13T10:08:56.966Z,1000;25;881
dataStream,2015-11-13T10:09:56.968Z,953;26;896
dataStream,2015-11-13T10:10:56.968Z,964;25;923
dataStream,2015-11-13T10:11:56.968Z,1147;25;871
dataStream,2015-11-13T10:12:56.967Z,1250;25;916
dataStream,2015-11-13T10:13:56.969Z,1250;25;862
dataStream,2015-11-13T10:14:56.968Z,1200;26;862
dataStream,2015-11-13T10:15:56.969Z,1400;25;925
dataStream,2015-11-13T10:16:56.984Z,1400;26;888
dataStream,2015-11-13T10:17:56.979Z,1550;26;885
dataStream,2015-11-13T10:18:56.969Z,1700;26;862
dataStream,2015-11-13T10:19:56.978Z,1750;25;901
dataStream,2015-11-13T10:20:56.969Z,1750;25;861
dataStream,2015-11-13T10:21:56.969Z,1800;26;880
dataStream,2015-11-13T10:22:56.980Z,1755;24;890
dataStream,2015-11-13T10:23:56.968Z,1650;25;888
dataStream,2015-11-13T10:24:56.970Z,1650;25;908
dataStream,2015-11-13T10:25:56.971Z,1650;26;900
dataStream,2015-11-13T10:26:56.968Z,1700;25;912
dataStream,2015-11-13T10:27:56.969Z,1750;26;919
dataStream,2015-11-13T10:28:56.970Z,1750;26;912
dataStream,2015-11-13T10:29:56.969Z,1900;25;891
dataStream,2015-11-13T10:30:56.969Z,2100;26;893
dataStream,2015-11-13T10:31:56.978Z,2099;25;911
dataStream,2015-11-13T10:32:56.970Z,2000;26;913
dataStream,2015-11-13T10:33:57.020Z,1750;26;905
dataStream,2015-11-13T10:34:56.970Z,1650;25;905
dataStream,2015-11-13T10:35:56.979Z,1700;25;926
dataStream,2015-11-13T10:36:56.969Z,1700;26;864
dataStream,2015-11-13T10:37:56.969Z,1757;25;864
dataStream,2015-11-13T10:38:56.972Z,1700;26;863
dataStream,2015-11-13T10:39:56.970Z,1750;26;917
dataStream,2015-11-13T10:40:56.971Z,1800;25;920
dataStream,2015-11-13T10:41:56.970Z,1850;26;875
dataStream,2015-11-13T10:42:56.970Z,1850;25;863
dataStream,2015-11-13T10:43:56.972Z,1700;26;855
dataStream,2015-11-13T10:44:56.971Z,1650;25;927
dataStream,2015-11-13T10:45:56.973Z,1600;26;856
dataStream,2015-11-13T10:46:56.981Z,1600;25;918
dataStream,2015-11-13T10:47:56.972Z,1600;25;926
dataStream,2015-11-13T10:48:56.971Z,1600;26;865
dataStream,2015-11-13T10:49:56.971Z,1650;25;878
dataStream,2015-11-13T10:50:56.972Z,1700;25;900
dataStream,2015-11-13T10:51:56.973Z,1700;26;922
dataStream,2015-11-13T10:52:56.970Z,1700;25;870
dataStream,2015-11-13T10:53:56.972Z,1700;25;871
dataStream,2015-11-13T10:54:56.971Z,1750;26;895
dataStream,2015-11-13T10:55:56.971Z,1750;25;912
dataStream,2015-11-13T10:56:56.972Z,1699;25;906
dataStream,2015-11-13T10:57:56.972Z,1550;25;869
dataStream,2015-11-13T10:58:56.972Z,1550;26;887
dataStream,2015-11-13T10:59:56.971Z,1600;26;912
dataStream,2015-11-13T11:00:56.981Z,1650;26;852
dataStream,2015-11-13T11:01:56.972Z,1700;25;869
dataStream,2015-11-13T11:02:56.973Z,1700;26;856
dataStream,2015-11-13T11:03:56.973Z,1750;26;870
dataStream,2015-11-13T11:04:56.973Z,1750;25;901
dataStream,2015-11-13T11:05:56.974Z,1750;25;926
dataStream,2015-11-13T11:06:56.973Z,1750;25;881
dataStream,2015-11-13T11:07:56.975Z,1800;26;871
dataStream,2015-11-13T11:08:56.972Z,1758;25;862
dataStream,2015-11-13T11:09:56.973Z,1700;25;867
dataStream,2015-11-13T11:10:56.972Z,1650;25;908
dataStream,2015-11-13T11:11:56.973Z,1650;26;906
dataStream,2015-11-13T11:12:56.973Z,1650;25;893
dataStream,2015-11-13T11:13:56.972Z,1550;26;861
dataStream,2015-11-13T11:14:56.973Z,1500;25;921
dataStream,2015-11-13T11:15:56.973Z,1500;25;909
dataStream,2015-11-13T11:16:56.973Z,1501;26;864
dataStream,2015-11-13T11:17:56.974Z,1600;26;921
dataStream,2015-11-13T11:18:56.973Z,1650;25;918
dataStream,2015-11-13T11:19:56.974Z,1700;25;863
dataStream,2015-11-13T11:20:56.976Z,1750;26;877
dataStream,2015-11-13T11:21:56.973Z,1800;26;872
dataStream,2015-11-13T11:22:56.975Z,1768;26;881
dataStream,2015-11-13T11:23:56.974Z,1800;26;881
dataStream,2015-11-13T11:24:56.974Z,1750;25;904
dataStream,2015-11-13T11:25:56.987Z,1708;26;891
dataStream,2015-11-13T11:26:56.974Z,1700;25;920
dataStream,2015-11-13T11:27:56.975Z,1650;26;908
dataStream,2015-11-13T11:28:56.975Z,1650;25;887
dataStream,2015-11-13T11:29:56.974Z,1600;25;896
dataStream,2015-11-13T11:30:56.979Z,1600;26;921
dataStream,2015-11-13T11:31:56.976Z,1650;25;921
dataStream,2015-11-13T11:32:56.975Z,1650;25;875
dataStream,2015-11-13T11:33:56.975Z,1600;25;901
dataStream,2015-11-13T11:34:56.976Z,1550;25;868
dataStream,2015-11-13T11:35:56.975Z,1550;26;893
dataStream,2015-11-13T11:36:56.973Z,1550;25;870
dataStream,2015-11-13T11:37:56.975Z,1600;25;861
dataStream,2015-11-13T11:38:56.975Z,1603;26;913
dataStream,2015-11-13T11:39:56.974Z,1650;26;858
dataStream,2015-11-13T11:40:56.974Z,1650;25;897
dataStream,2015-11-13T11:41:56.976Z,1700;25;918
dataStream,2015-11-13T11:42:56.980Z,1650;25;901
dataStream,2015-11-13T11:43:56.981Z,1700;26;912
dataStream,2015-11-13T11:44:56.975Z,1700;25;894
dataStream,2015-11-13T11:45:56.977Z,1652;26;923
dataStream,2015-11-13T11:46:56.979Z,1650;26;871
dataStream,2015-11-13T11:47:56.975Z,1699;25;864
dataStream,2015-11-13T11:48:56.977Z,1700;26;899
dataStream,2015-11-13T11:49:56.976Z,1750;25;897
dataStream,2015-11-13T11:50:56.977Z,1750;26;898
dataStream,2015-11-13T11:51:56.975Z,1750;25;892
dataStream,2015-11-13T11:52:56.978Z,1800;26;914
dataStream,2015-11-13T11:53:56.977Z,1800;26;885
dataStream,2015-11-13T11:54:56.976Z,1800;25;914
dataStream,2015-11-13T11:55:56.975Z,1800;25;858
dataStream,2015-11-13T11:56:56.978Z,1850;26;893
dataStream,2015-11-13T11:57:56.978Z,1800;26;893
dataStream,2015-11-13T11:58:56.979Z,1800;26;907
dataStream,2015-11-13T11:59:56.977Z,1800;25;904
dataStream,2015-11-13T12:00:56.977Z,1800;25;915
dataStream,2015-11-13T12:01:56.980Z,1800;25;870
dataStream,2015-11-13T12:02:56.978Z,1800;26;920
dataStream,2015-11-13T12:03:56.979Z,1800;24;877
dataStream,2015-11-13T12:04:56.978Z,1800;26;866
dataStream,2015-11-13T12:05:56.978Z,1800;25;907
dataStream,2015-11-13T12:06:56.976Z,1800;25;919
dataStream,2015-11-13T12:07:56.978Z,1800;25;875
dataStream,2015-11-13T12:08:56.977Z,1750;26;897
dataStream,2015-11-13T12:09:56.983Z,1750;25;868
dataStream,2015-11-13T12:10:56.978Z,1750;26;892
dataStream,2015-11-13T12:11:56.984Z,1750;25;913
dataStream,2015-11-13T12:12:56.978Z,1800;25;922
dataStream,2015-11-13T12:13:56.978Z,1800;26;875
dataStream,2015-11-13T12:14:56.978Z,1750;26;910
dataStream,2015-11-13T12:15:56.978Z,1750;25;904
dataStream,2015-11-13T12:16:56.978Z,1750;25;867
dataStream,2015-11-13T12:17:56.977Z,1750;25;869
dataStream,2015-11-13T12:18:56.978Z,1700;26;895
dataStream,2015-11-13T12:19:56.979Z,1700;25;874
dataStream,2015-11-13T12:20:56.978Z,1750;25;919
dataStream,2015-11-13T12:21:56.978Z,1750;25;882
dataStream,2015-11-13T12:22:56.980Z,1750;25;867
dataStream,2015-11-13T12:23:56.979Z,1750;26;883
dataStream,2015-11-13T12:24:56.991Z,1750;25;900
dataStream,2015-11-13T12:25:56.980Z,1700;25;871
dataStream,2015-11-13T12:26:56.979Z,1700;26;917
dataStream,2015-11-13T12:27:56.979Z,1723;25;859
dataStream,2015-11-13T12:28:56.978Z,1750;25;904
dataStream,2015-11-13T12:29:56.979Z,1750;26;888
dataStream,2015-11-13T12:30:56.980Z,1750;26;901
dataStream,2015-11-13T12:31:56.978Z,1800;26;890
dataStream,2015-11-13T12:32:56.979Z,1750;26;857
dataStream,2015-11-13T12:33:56.981Z,1750;26;918
dataStream,2015-11-13T12:34:56.980Z,1750;25;916
dataStream,2015-11-13T12:35:56.980Z,1700;26;873
dataStream,2015-11-13T12:36:56.980Z,1700;26;873
dataStream,2015-11-13T12:37:56.981Z,1700;26;865
dataStream,2015-11-13T12:38:56.980Z,1750;25;893
dataStream,2015-11-13T12:39:56.980Z,1750;26;909
dataStream,2015-11-13T12:40:56.980Z,1700;25;894
dataStream,2015-11-13T12:41:56.980Z,1650;25;864
dataStream,2015-11-13T12:42:56.981Z,1650;26;909
dataStream,2015-11-13T12:43:56.980Z,1650;25;918
dataStream,2015-11-13T12:44:56.981Z,1650;25;922
dataStream,2015-11-13T12:45:56.981Z,1650;25;909
dataStream,2015-11-13T12:46:56.980Z,1650;26;869
dataStream,2015-11-13T12:47:56.980Z,1650;26;868
dataStream,2015-11-13T12:48:56.981Z,1650;25;878
dataStream,2015-11-13T12:49:56.982Z,1600;25;873
dataStream,2015-11-13T12:50:56.980Z,1600;25;867
dataStream,2015-11-13T12:51:56.981Z,1650;25;905
dataStream,2015-11-13T12:52:56.990Z,1650;26;876
dataStream,2015-11-13T12:53:56.994Z,1600;26;872
dataStream,2015-11-13T12:54:56.983Z,1600;26;869
dataStream,2015-11-13T12:55:56.982Z,1600;25;873
dataStream,2015-11-13T12:56:56.982Z,1600;26;889
dataStream,2015-11-13T12:57:56.983Z,1571;25;895
dataStream,2015-11-13T12:58:56.981Z,1550;26;914
dataStream,2015-11-13T12:59:56.983Z,1518;25;899
dataStream,2015-11-13T13:00:56.983Z,1500;25;897
dataStream,2015-11-13T13:01:56.983Z,1500;25;869
dataStream,2015-11-13T13:02:56.981Z,1500;25;921
dataStream,2015-11-13T13:03:56.983Z,1500;25;885
dataStream,2015-11-13T13:04:56.983Z,1500;26;893
dataStream,2015-11-13T13:05:56.982Z,1450;25;891
dataStream,2015-11-13T13:06:56.982Z,1450;25;868
dataStream,2015-11-13T13:07:56.983Z,1450;26;902
dataStream,2015-11-13T13:08:56.988Z,1450;25;902
dataStream,2015-11-13T13:09:56.983Z,1450;25;915
dataStream,2015-11-13T13:10:56.982Z,1450;25;917
dataStream,2015-11-13T13:11:56.984Z,1450;25;882
dataStream,2015-11-13T13:12:56.984Z,1450;25;894
dataStream,2015-11-13T13:13:56.982Z,1500;25;870
dataStream,2015-11-13T13:14:56.984Z,1550;25;871
dataStream,2015-11-13T13:15:56.984Z,1550;26;910
dataStream,2015-11-13T13:16:56.983Z,1600;26;857
dataStream,2015-11-13T13:17:56.984Z,1600;25;919
dataStream,2015-11-13T13:18:56.983Z,1600;25;922
dataStream,2015-11-13T13:19:56.984Z,1550;26;916
dataStream,2015-11-13T13:20:56.983Z,1550;26;873
dataStream,2015-11-13T13:21:56.986Z,1550;26;900
dataStream,2015-11-13T13:22:56.993Z,1550;25;874
dataStream,2015-11-13T13:23:56.985Z,1500;25;920
dataStream,2015-11-13T13:24:56.985Z,1450;26;890
dataStream,2015-11-13T13:25:56.986Z,1450;26;918
dataStream,2015-11-13T13:26:56.986Z,1450;26;873
dataStream,2015-11-13T13:27:56.986Z,1450;26;873
dataStream,2015-11-13T13:28:56.986Z,1500;25;921
dataStream,2015-11-13T13:29:56.985Z,1503;25;877
dataStream,2015-11-13T13:30:56.985Z,1550;25;927
dataStream,2015-11-13T13:31:56.986Z,1600;25;860
dataStream,2015-11-13T13:32:56.987Z,1600;26;869
dataStream,2015-11-13T13:33:56.987Z,1650;26;867
dataStream,2015-11-13T13:34:56.986Z,1650;26;914
dataStream,2015-11-13T13:35:56.986Z,1650;26;876
dataStream,2015-11-13T13:36:56.989Z,1650;25;904
dataStream,2015-11-13T13:37:56.991Z,1650;25;881
dataStream,2015-11-13T13:38:56.987Z,1650;25;916
dataStream,2015-11-13T13:39:56.987Z,1650;25;868
dataStream,2015-11-13T13:40:56.987Z,1650;26;892
dataStream,2015-11-13T13:41:57.007Z,1650;25;868
dataStream,2015-11-13T13:42:56.988Z,1600;25;903
dataStream,2015-11-13T13:43:56.989Z,1600;25;869
dataStream,2015-11-13T13:44:56.989Z,1600;26;880
dataStream,2015-11-13T13:45:56.989Z,1600;25;880
dataStream,2015-11-13T13:46:56.989Z,1600;25;896
dataStream,2015-11-13T13:47:56.990Z,1600;26;881
dataStream,2015-11-13T13:48:56.991Z,1600;25;914
dataStream,2015-11-13T13:49:56.988Z,1600;26;887
dataStream,2015-11-13T13:50:56.988Z,1600;26;896
dataStream,2015-11-13T13:51:56.990Z,1600;25;882
dataStream,2015-11-13T13:52:57.059Z,1650;26;888
dataStream,2015-11-13T13:53:56.991Z,1700;25;904
dataStream,2015-11-13T13:54:56.989Z,1750;26;889
dataStream,2015-11-13T13:55:56.990Z,1600;25;906
dataStream,2015-11-13T13:56:56.991Z,1681;26;903
dataStream,2015-11-13T13:57:56.991Z,1618;26;912
dataStream,2015-11-13T13:58:56.991Z,1550;25;888
dataStream,2015-11-13T13:59:56.991Z,1550;25;874
dataStream,2015-11-13T14:00:56.992Z,1600;25;874
dataStream,2015-11-13T14:01:56.991Z,1610;26;905
dataStream,2015-11-13T14:02:56.991Z,1600;25;889
dataStream,2015-11-13T14:03:56.990Z,1650;25;909
dataStream,2015-11-13T14:04:56.990Z,1593;25;867
dataStream,2015-11-13T14:05:57.004Z,1400;25;874
dataStream,2015-11-13T14:06:56.993Z,1571;26;890
dataStream,2015-11-13T14:07:56.992Z,1550;26;910
dataStream,2015-11-13T14:08:56.991Z,1600;25;866
dataStream,2015-11-13T14:09:56.993Z,1500;25;913
dataStream,2015-11-13T14:10:56.994Z,1600;25;862
dataStream,2015-11-13T14:11:56.993Z,1512;25;907
dataStream,2015-11-13T14:12:56.992Z,1534;26;911
dataStream,2015-11-13T14:13:56.993Z,1700;26;884
dataStream,2015-11-13T14:14:56.993Z,1649;25;917
dataStream,2015-11-13T14:15:56.996Z,1650;26;883
dataStream,2015-11-13T14:16:56.994Z,1450;26;869
dataStream,2015-11-13T14:17:56.992Z,1550;25;879
dataStream,2015-11-13T14:18:56.994Z,1450;25;916
dataStream,2015-11-13T14:19:56.995Z,1600;26;883
dataStream,2015-11-13T14:20:59.336Z,1600;26;917
dataStream,2015-11-13T14:21:56.993Z,1650;26;915
dataStream,2015-11-13T14:22:56.993Z,1545;25;919
dataStream,2015-11-13T14:23:56.993Z,1600;25;873
dataStream,2015-11-13T14:24:56.994Z,1600;26;863
dataStream,2015-11-13T14:25:56.993Z,1558;25;863
dataStream,2015-11-13T14:26:56.994Z,1600;26;870
dataStream,2015-11-13T14:27:56.994Z,1550;26;884
dataStream,2015-11-13T14:28:56.996Z,1550;26;894
dataStream,2015-11-13T14:29:56.995Z,1500;25;915
dataStream,2015-11-13T14:30:57.000Z,1550;26;894
dataStream,2015-11-13T14:31:56.995Z,1550;25;907
dataStream,2015-11-13T14:32:56.994Z,1500;26;903
dataStream,2015-11-13T14:33:56.995Z,1500;26;898
dataStream,2015-11-13T14:34:56.997Z,1500;25;870
dataStream,2015-11-13T14:35:56.994Z,1500;25;916
dataStream,2015-11-13T14:36:56.993Z,1500;26;857
dataStream,2015-11-13T14:37:56.995Z,1474;25;896
dataStream,2015-11-13T14:38:56.996Z,1500;25;912
dataStream,2015-11-13T14:39:56.995Z,1500;25;907
dataStream,2015-11-13T14:40:57.005Z,1450;25;911
dataStream,2015-11-13T14:41:56.995Z,1450;26;877
dataStream,2015-11-13T14:42:56.994Z,1450;26;913
dataStream,2015-11-13T14:43:56.994Z,1400;25;913
dataStream,2015-11-13T14:44:56.995Z,1400;26;871
dataStream,2015-11-13T14:45:56.995Z,1400;26;911
dataStream,2015-11-13T14:46:56.995Z,1419;25;868
dataStream,2015-11-13T14:47:56.996Z,1400;26;895
dataStream,2015-11-13T14:48:57.002Z,1400;26;877
dataStream,2015-11-13T14:49:56.995Z,1400;25;917
dataStream,2015-11-13T14:50:56.994Z,1350;25;871
dataStream,2015-11-13T14:51:56.996Z,1350;25;895
dataStream,2015-11-13T14:52:56.996Z,1350;25;915
dataStream,2015-11-13T14:53:56.995Z,1350;25;866
dataStream,2015-11-13T14:54:56.996Z,1350;25;869
dataStream,2015-11-13T14:55:56.995Z,1350;25;915
dataStream,2015-11-13T14:56:57.005Z,1350;26;909
dataStream,2015-11-13T14:57:56.996Z,1300;25;870
dataStream,2015-11-13T14:58:56.996Z,1300;25;886
dataStream,2015-11-13T14:59:56.997Z,1300;25;867
dataStream,2015-11-13T15:00:56.999Z,1300;26;900
dataStream,2015-11-13T15:01:56.997Z,1300;25;881
dataStream,2015-11-13T15:02:56.997Z,1300;26;909
dataStream,2015-11-13T15:03:56.995Z,1250;26;903
dataStream,2015-11-13T15:04:56.996Z,1250;25;910
dataStream,2015-11-13T15:05:56.996Z,1250;25;903
dataStream,2015-11-13T15:06:56.995Z,1250;25;887
dataStream,2015-11-13T15:07:56.998Z,1250;25;862
dataStream,2015-11-13T15:08:56.998Z,1250;25;905
dataStream,2015-11-13T15:09:56.998Z,1250;25;887
dataStream,2015-11-13T15:10:56.996Z,1228;25;863
dataStream,2015-11-13T15:11:56.998Z,1200;25;872
dataStream,2015-11-13T15:12:56.997Z,1200;25;880
dataStream,2015-11-13T15:13:56.995Z,1200;25;925
dataStream,2015-11-13T15:14:56.997Z,1200;26;872
dataStream,2015-11-13T15:15:56.998Z,1200;25;864
dataStream,2015-11-13T15:16:56.996Z,1150;25;914
dataStream,2015-11-13T15:17:56.996Z,1150;26;875
dataStream,2015-11-13T15:18:56.998Z,1150;25;901
dataStream,2015-11-13T15:19:56.998Z,1150;25;855
dataStream,2015-11-13T15:20:56.997Z,1100;25;865
dataStream,2015-11-13T15:21:56.997Z,1100;25;895
dataStream,2015-11-13T15:22:56.997Z,1100;25;871
dataStream,2015-11-13T15:23:56.997Z,1050;26;880
dataStream,2015-11-13T15:24:57.008Z,1050;26;892
dataStream,2015-11-13T15:25:56.999Z,1050;25;856
dataStream,2015-11-13T15:26:56.999Z,1050;26;881
dataStream,2015-11-13T15:27:56.997Z,1000;26;880
dataStream,2015-11-13T15:28:56.998Z,1000;25;918
dataStream,2015-11-13T15:29:56.999Z,1000;25;910
dataStream,2015-11-13T15:30:56.998Z,950;25;924
dataStream,2015-11-13T15:31:56.998Z,950;26;874
dataStream,2015-11-13T15:32:56.998Z,950;25;905
dataStream,2015-11-13T15:33:56.998Z,915;25;889
dataStream,2015-11-13T15:34:56.999Z,900;25;865
dataStream,2015-11-13T15:35:57.001Z,900;26;891
dataStream,2015-11-13T15:36:56.998Z,900;25;903
dataStream,2015-11-13T15:37:57.000Z,850;26;859
dataStream,2015-11-13T15:38:57.001Z,850;25;878
dataStream,2015-11-13T15:39:57.001Z,803;25;898
dataStream,2015-11-13T15:40:56.997Z,800;25;899
dataStream,2015-11-13T15:41:56.999Z,800;25;899
dataStream,2015-11-13T15:42:57.002Z,750;24;919
dataStream,2015-11-13T15:43:57.000Z,750;25;925
dataStream,2015-11-13T15:44:56.998Z,750;25;870
dataStream,2015-11-13T15:45:57.001Z,700;25;875
dataStream,2015-11-13T15:46:56.999Z,653;25;862
dataStream,2015-11-13T15:47:57.000Z,600;25;854
dataStream,2015-11-13T15:48:56.999Z,600;25;886
dataStream,2015-11-13T15:49:56.999Z,600;25;870
dataStream,2015-11-13T15:50:56.997Z,561;25;887
dataStream,2015-11-13T15:51:57.000Z,550;25;868
dataStream,2015-11-13T15:52:57.000Z,500;24;918
dataStream,2015-11-13T15:53:56.999Z,500;26;879
dataStream,2015-11-13T15:54:57.000Z,450;24;904
dataStream,2015-11-13T15:55:56.999Z,400;25;893
dataStream,2015-11-13T15:56:56.999Z,400;26;884
dataStream,2015-11-13T15:57:56.999Z,400;25;915
dataStream,2015-11-13T15:58:57.000Z,350;25;860
dataStream,2015-11-13T15:59:57.001Z,350;25;920
dataStream,2015-11-13T16:00:57.001Z,350;25;910
dataStream,2015-11-13T16:01:56.999Z,300;25;903
dataStream,2015-11-13T16:02:57.000Z,300;25;890
dataStream,2015-11-13T16:03:57.001Z,300;25;884
dataStream,2015-11-13T16:04:56.999Z,252;25;883
dataStream,2015-11-13T16:05:57.000Z,250;25;875
dataStream,2015-11-13T16:06:57.000Z,250;25;874
dataStream,2015-11-13T16:07:56.999Z,250;25;900
dataStream,2015-11-13T16:08:56.999Z,200;24;895
dataStream,2015-11-13T16:09:57.000Z,200;25;876
dataStream,2015-11-13T16:10:56.999Z,150;25;914
dataStream,2015-11-13T16:11:57.000Z,150;24;894
dataStream,2015-11-13T16:12:57.000Z,150;25;874
dataStream,2015-11-13T16:13:57.000Z,150;25;874
dataStream,2015-11-13T16:14:57.001Z,150;25;897
dataStream,2015-11-13T16:15:57.003Z,125;25;882
dataStream,2015-11-13T16:16:56.999Z,100;25;895
dataStream,2015-11-13T16:17:57.000Z,100;25;905
dataStream,2015-11-13T16:18:57.000Z,100;25;893
dataStream,2015-11-13T16:19:56.999Z,100;25;892
dataStream,2015-11-13T16:20:56.999Z,98;25;915
dataStream,2015-11-13T16:21:57.001Z,50;25;875
dataStream,2015-11-13T16:22:57.000Z,50;25;873
dataStream,2015-11-13T16:23:56.999Z,50;25;861
dataStream,2015-11-13T16:24:57.000Z,50;25;880
dataStream,2015-11-13T16:25:57.003Z,50;25;882
dataStream,2015-11-13T16:26:57.000Z,50;25;873
dataStream,2015-11-13T16:27:57.000Z,49;25;874
dataStream,2015-11-13T16:28:57.000Z,9;25;871
dataStream,2015-11-13T16:29:57.003Z,0;25;868
dataStream,2015-11-13T16:30:57.001Z,0;25;863
